player_id,nba_id,name,first_name,last_name,active,bbref_url
abdelal01,76001,Alaa Abdelnaby,Alaa,Abdelnaby,False,https://www.basketball-reference.com/players/a/abdelal01.html
abdulza01,76002,Zaid Abdul-Aziz,Zaid,Abdul-Aziz,False,https://www.basketball-reference.com/players/a/abdulza01.html
abdulka01,76003,Kareem Abdul-Jabbar,Kareem,Abdul-Jabbar,False,https://www.basketball-reference.com/players/a/abdulka01.html
abdulma01,51,Mahmoud Abdul-Rauf,Mahmoud,Abdul-Rauf,False,https://www.basketball-reference.com/players/a/abdulma01.html
abdulta01,1505,Tariq Abdul-Wahad,Tariq,Abdul-Wahad,False,https://www.basketball-reference.com/players/a/abdulta01.html
abdursh01,949,Shareef Abdur-Rahim,Shareef,Abdur-Rahim,False,https://www.basketball-reference.com/players/a/abdursh01.html
abernto01,76005,Tom Abernethy,Tom,Abernethy,False,https://www.basketball-reference.com/players/a/abernto01.html
ablefo01,76006,Forest Able,Forest,Able,False,https://www.basketball-reference.com/players/a/ablefo01.html
abramjo01,76007,John Abramovic,John,Abramovic,False,https://www.basketball-reference.com/players/a/abramjo01.html
abrinal01,203518,Alex Abrines,Alex,Abrines,False,https://www.basketball-reference.com/players/a/abrinal01.html
achiupr01,1630173,Precious Achiuwa,Precious,Achiuwa,True,https://www.basketball-reference.com/players/a/achiupr01.html
ackeral01,101165,Alex Acker,Alex,Acker,False,https://www.basketball-reference.com/players/a/ackeral01.html
ackerdo01,76008,Donald Ackerman,Donald,Ackerman,False,https://www.basketball-reference.com/players/a/ackerdo01.html
acresma01,76009,Mark Acres,Mark,Acres,False,https://www.basketball-reference.com/players/a/acresma01.html
actonch01,76010,Charles Acton,Charles,Acton,False,https://www.basketball-reference.com/players/a/actonch01.html
acyqu01,203112,Quincy Acy,Quincy,Acy,False,https://www.basketball-reference.com/players/a/acyqu01.html
adamsal01,76011,Alvan Adams,Alvan,Adams,False,https://www.basketball-reference.com/players/a/adamsal01.html
adamsdo01,76012,Don Adams,Don,Adams,False,https://www.basketball-reference.com/players/a/adamsdo01.html
adamsha01,200801,Hassan Adams,Hassan,Adams,False,https://www.basketball-reference.com/players/a/adamsha01.html
adamsja01,1629121,Jaylen Adams,Jaylen,Adams,False,https://www.basketball-reference.com/players/a/adamsja01.html
adamsjo01,203919,Jordan Adams,Jordan,Adams,False,https://www.basketball-reference.com/players/a/adamsjo01.html
adamsmi01,149,Michael Adams,Michael,Adams,False,https://www.basketball-reference.com/players/a/adamsmi01.html
adamsst01,203500,Steven Adams,Steven,Adams,True,https://www.basketball-reference.com/players/a/adamsst01.html
addisra01,912,Rafael Addison,Rafael,Addison,False,https://www.basketball-reference.com/players/a/addisra01.html
adebaba01,1628389,Bam Adebayo,Bam,Adebayo,True,https://www.basketball-reference.com/players/a/adebaba01.html
adelde01,1629061,Deng Adel,Deng,Adel,False,https://www.basketball-reference.com/players/a/adelde01.html
adelmri01,76015,Rick Adelman,Rick,Adelman,False,https://www.basketball-reference.com/players/a/adelmri01.html
adrieje01,202399,Jeff Adrien,Jeff,Adrien,False,https://www.basketball-reference.com/players/a/adrieje01.html
afflaar01,201167,Arron Afflalo,Arron,Afflalo,False,https://www.basketball-reference.com/players/a/afflaar01.html
agbajoc01,1630534,Ochai Agbaji,Ochai,Agbaji,True,https://www.basketball-reference.com/players/a/agbajoc01.html
agerma01,200772,Maurice Ager,Maurice,Ager,False,https://www.basketball-reference.com/players/a/agerma01.html
aguirma01,76016,Mark Aguirre,Mark,Aguirre,False,https://www.basketball-reference.com/players/a/aguirma01.html
ahearbl01,201336,Blake Ahearn,Blake,Ahearn,False,https://www.basketball-reference.com/players/a/ahearbl01.html
aingeda01,76017,Danny Ainge,Danny,Ainge,False,https://www.basketball-reference.com/players/a/aingeda01.html
ajincal01,201582,Alexis Ajinca,Alexis,Ajinca,False,https://www.basketball-reference.com/players/a/ajincal01.html
akinhe01,76018,Henry Akin,Henry,Akin,False,https://www.basketball-reference.com/players/a/akinhe01.html
akognjo01,203006,Josh Akognon,Josh,Akognon,False,https://www.basketball-reference.com/players/a/akognjo01.html
akoonde01,1629152,DeVaughn Akoon-Purcell,DeVaughn,Akoon-Purcell,False,https://www.basketball-reference.com/players/a/akoonde01.html
alabiso01,202374,Solomon Alabi,Solomon,Alabi,False,https://www.basketball-reference.com/players/a/alabiso01.html
alarima01,76019,Mark Alarie,Mark,Alarie,False,https://www.basketball-reference.com/players/a/alarima01.html
alcorga01,76020,Gary Alcorn,Gary,Alcorn,False,https://www.basketball-reference.com/players/a/alcorga01.html
aldamsa01,1630583,Santi Aldama,Santi,Aldama,True,https://www.basketball-reference.com/players/a/aldamsa01.html
aldemfu01,203128,Furkan Aldemir,Furkan,Aldemir,False,https://www.basketball-reference.com/players/a/aldemfu01.html
aldrico01,202332,Cole Aldrich,Cole,Aldrich,False,https://www.basketball-reference.com/players/a/aldrico01.html
aldrila01,200746,LaMarcus Aldridge,LaMarcus,Aldridge,False,https://www.basketball-reference.com/players/a/aldrila01.html
aleksch01,76021,Chuck Aleksinas,Chuck,Aleksinas,False,https://www.basketball-reference.com/players/a/aleksch01.html
alexacl01,1626146,Cliff Alexander,Cliff,Alexander,False,https://www.basketball-reference.com/players/a/alexacl01.html
alexaco01,724,Cory Alexander,Cory,Alexander,False,https://www.basketball-reference.com/players/a/alexaco01.html
alexaco02,2042,Courtney Alexander,Courtney,Alexander,False,https://www.basketball-reference.com/players/a/alexaco02.html
alexaga01,76022,Gary Alexander,Gary,Alexander,False,https://www.basketball-reference.com/players/a/alexaga01.html
alexajo01,201570,Joe Alexander,Joe,Alexander,False,https://www.basketball-reference.com/players/a/alexajo01.html
alexaky01,1629734,Kyle Alexander,Kyle,Alexander,False,https://www.basketball-reference.com/players/a/alexaky01.html
alexatr01,1641725,Trey Alexander,Trey,Alexander,True,https://www.basketball-reference.com/players/a/alexatr01.html
alexaty01,1630234,Ty-Shon Alexander,Ty-Shon,Alexander,False,https://www.basketball-reference.com/players/a/alexaty01.html
alexavi01,2349,Victor Alexander,Victor,Alexander,False,https://www.basketball-reference.com/players/a/alexavi01.html
alexani01,1629638,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,True,https://www.basketball-reference.com/players/a/alexani01.html
alforst01,76024,Steve Alford,Steve,Alford,False,https://www.basketball-reference.com/players/a/alforst01.html
alkinra01,1628959,Rawle Alkins,Rawle,Alkins,False,https://www.basketball-reference.com/players/a/alkinra01.html
allenbo01,76028,Bob Allen,Bob,Allen,False,https://www.basketball-reference.com/players/a/allenbo01.html
allengr01,1628960,Grayson Allen,Grayson,Allen,True,https://www.basketball-reference.com/players/a/allengr01.html
allenja01,1628386,Jarrett Allen,Jarrett,Allen,True,https://www.basketball-reference.com/players/a/allenja01.html
allenje01,706,Jerome Allen,Jerome,Allen,False,https://www.basketball-reference.com/players/a/allenje01.html
allenka01,1628443,Kadeem Allen,Kadeem,Allen,False,https://www.basketball-reference.com/players/a/allenka01.html
allenla01,202730,Lavoy Allen,Lavoy,Allen,False,https://www.basketball-reference.com/players/a/allenla01.html
allenlu01,76027,Lucius Allen,Lucius,Allen,False,https://www.basketball-reference.com/players/a/allenlu01.html
allenma01,2124,Malik Allen,Malik,Allen,False,https://www.basketball-reference.com/players/a/allenma01.html
allenra01,76025,Randy Allen,Randy,Allen,False,https://www.basketball-reference.com/players/a/allenra01.html
allenra02,951,Ray Allen,Ray,Allen,False,https://www.basketball-reference.com/players/a/allenra02.html
allenti01,1641851,Timmy Allen,Timmy,Allen,False,https://www.basketball-reference.com/players/a/allenti01.html
allento01,2754,Tony Allen,Tony,Allen,False,https://www.basketball-reference.com/players/a/allento01.html
allisod01,76029,Odis Allison,Odis,Allison,False,https://www.basketball-reference.com/players/a/allisod01.html
allrela01,200984,Lance Allred,Lance,Allred,False,https://www.basketball-reference.com/players/a/allrela01.html
allumda01,76030,Darrell Allums,Darrell,Allums,False,https://www.basketball-reference.com/players/a/allumda01.html
almonmo01,201165,Morris Almond,Morris,Almond,False,https://www.basketball-reference.com/players/a/almonmo01.html
alstode01,308,Derrick Alston,Derrick,Alston,False,https://www.basketball-reference.com/players/a/alstode01.html
alstora01,1747,Rafer Alston,Rafer,Alston,False,https://www.basketball-reference.com/players/a/alstora01.html
alumape01,1824,Peter Aluma,Peter,Aluma,False,https://www.basketball-reference.com/players/a/alumape01.html
alvarjo01,1630631,Jose Alvarado,Jose,Alvarado,True,https://www.basketball-reference.com/players/a/alvarjo01.html
amaecjo01,680,John Amaechi,John,Amaechi,False,https://www.basketball-reference.com/players/a/amaecjo01.html
amayaas01,732,Ashraf Amaya,Ashraf,Amaya,False,https://www.basketball-reference.com/players/a/amayaas01.html
aminual01,202329,Al-Farouq Aminu,Al-Farouq,Aminu,False,https://www.basketball-reference.com/players/a/aminual01.html
amundlo01,200811,Lou Amundson,Lou,Amundson,False,https://www.basketball-reference.com/players/a/amundlo01.html
anderbo01,76034,Bob Anderegg,Bob,Anderegg,False,https://www.basketball-reference.com/players/a/anderbo01.html
anderch01,2365,Chris Andersen,Chris,Andersen,False,https://www.basketball-reference.com/players/a/anderch01.html
anderda01,2431,David Andersen,David,Andersen,False,https://www.basketball-reference.com/players/a/anderda01.html
anderal01,101187,Alan Anderson,Alan,Anderson,False,https://www.basketball-reference.com/players/a/anderal01.html
anderan01,202079,Antonio Anderson,Antonio,Anderson,False,https://www.basketball-reference.com/players/a/anderan01.html
andercl01,76035,Cliff Anderson,Cliff,Anderson,False,https://www.basketball-reference.com/players/a/andercl01.html
anderda02,76036,Daniel Anderson,Daniel,Anderson,False,https://www.basketball-reference.com/players/a/anderda02.html
anderde01,1507,Derek Anderson,Derek,Anderson,False,https://www.basketball-reference.com/players/a/anderde01.html
anderdw01,76037,Dwight Anderson,Dwight,Anderson,False,https://www.basketball-reference.com/players/a/anderdw01.html
anderer01,944,Eric Anderson,Eric,Anderson,False,https://www.basketball-reference.com/players/a/anderer01.html
andergr01,246,Greg Anderson,Greg,Anderson,False,https://www.basketball-reference.com/players/a/andergr01.html
anderja01,202341,James Anderson,James,Anderson,False,https://www.basketball-reference.com/players/a/anderja01.html
anderje01,76040,Jerome Anderson,Jerome,Anderson,False,https://www.basketball-reference.com/players/a/anderje01.html
anderju01,1626147,Justin Anderson,Justin,Anderson,False,https://www.basketball-reference.com/players/a/anderju01.html
anderke01,72,Kenny Anderson,Kenny,Anderson,False,https://www.basketball-reference.com/players/a/anderke01.html
anderki01,76041,Kim Anderson,Kim,Anderson,False,https://www.basketball-reference.com/players/a/anderki01.html
anderky01,203937,Kyle Anderson,Kyle,Anderson,True,https://www.basketball-reference.com/players/a/anderky01.html
andermi01,76042,Michael Anderson,Michael,Anderson,False,https://www.basketball-reference.com/players/a/andermi01.html
andermi02,76043,Mitchell Anderson,Mitchell,Anderson,False,https://www.basketball-reference.com/players/a/andermi02.html
anderni01,98,Nick Anderson,Nick,Anderson,False,https://www.basketball-reference.com/players/a/anderni01.html
anderri01,76045,Richard Anderson,Richard,Anderson,False,https://www.basketball-reference.com/players/a/anderri01.html
anderro01,76046,Ron Anderson,Ron,Anderson,False,https://www.basketball-reference.com/players/a/anderro01.html
anderry01,201583,Ryan Anderson,Ryan,Anderson,False,https://www.basketball-reference.com/players/a/anderry01.html
andersh01,1000,Shandon Anderson,Shandon,Anderson,False,https://www.basketball-reference.com/players/a/andersh01.html
anderwi01,335,Willie Anderson,Willie,Anderson,False,https://www.basketball-reference.com/players/a/anderwi01.html
anderwa01,76048,Wally Anderzunas,Wally,Anderzunas,False,https://www.basketball-reference.com/players/a/anderwa01.html
andrima01,101149,Martynas Andriuskevicius,Martynas,Andriuskevicius,False,https://www.basketball-reference.com/players/a/andrima01.html
anieldo01,76049,Don Anielak,Don,Anielak,False,https://www.basketball-reference.com/players/a/anieldo01.html
anigbik01,1628387,Ike Anigbogu,Ike,Anigbogu,False,https://www.basketball-reference.com/players/a/anigbik01.html
anslemi01,76050,Michael Ansley,Michael,Ansley,False,https://www.basketball-reference.com/players/a/anslemi01.html
anstech01,1512,Chris Anstey,Chris,Anstey,False,https://www.basketball-reference.com/players/a/anstech01.html
antetal01,1630828,Alex Antetokounmpo,Alex,Antetokounmpo,True,https://www.basketball-reference.com/players/a/antetal01.html
antetgi01,203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,True,https://www.basketball-reference.com/players/a/antetgi01.html
antetko01,1628961,Kostas Antetokounmpo,Kostas,Antetokounmpo,False,https://www.basketball-reference.com/players/a/antetko01.html
antetth01,203648,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,True,https://www.basketball-reference.com/players/a/antetth01.html
anthoca01,2546,Carmelo Anthony,Carmelo,Anthony,False,https://www.basketball-reference.com/players/a/anthoca01.html
anthoco01,1630175,Cole Anthony,Cole,Anthony,True,https://www.basketball-reference.com/players/a/anthoco01.html
anthogr01,21,Greg Anthony,Greg,Anthony,False,https://www.basketball-reference.com/players/a/anthogr01.html
anthojo01,201202,Joel Anthony,Joel,Anthony,False,https://www.basketball-reference.com/players/a/anthojo01.html
anticpe01,203544,Pero Antic,Pero,Antic,False,https://www.basketball-reference.com/players/a/anticpe01.html
anunoog01,1628384,OG Anunoby,OG,Anunoby,True,https://www.basketball-reference.com/players/a/anunoog01.html
applike01,203951,Keith Appling,Keith,Appling,False,https://www.basketball-reference.com/players/a/applike01.html
araujra01,2737,Rafael Araujo,Rafael,Araujo,False,https://www.basketball-reference.com/players/a/araujra01.html
arcenst01,76053,Stacey Arceneaux,Stacey,Arceneaux,False,https://www.basketball-reference.com/players/a/arcenst01.html
archina01,76054,Nate Archibald,Nate,Archibald,False,https://www.basketball-reference.com/players/a/archina01.html
archiro01,2425,Robert Archibald,Robert,Archibald,False,https://www.basketball-reference.com/players/a/archiro01.html
arcidry01,1627853,Ryan Arcidiacono,Ryan,Arcidiacono,False,https://www.basketball-reference.com/players/a/arcidry01.html
ardji01,76055,Jim Ard,Jim,Ard,False,https://www.basketball-reference.com/players/a/ardji01.html
arenagi01,2240,Gilbert Arenas,Gilbert,Arenas,False,https://www.basketball-reference.com/players/a/arenagi01.html
arizatr01,2772,Trevor Ariza,Trevor,Ariza,False,https://www.basketball-reference.com/players/a/arizatr01.html
arizipa01,76056,Paul Arizin,Paul,Arizin,False,https://www.basketball-reference.com/players/a/arizipa01.html
arlaujo01,76057,Joe Arlauckas,Joe,Arlauckas,False,https://www.basketball-reference.com/players/a/arlaujo01.html
armstbj01,769,B.J. Armstrong,B.J.,Armstrong,False,https://www.basketball-reference.com/players/a/armstbj01.html
armstbo01,76061,Bob Armstrong,Bob,Armstrong,False,https://www.basketball-reference.com/players/a/armstbo01.html
armstbr01,2220,Brandon Armstrong,Brandon,Armstrong,False,https://www.basketball-reference.com/players/a/armstbr01.html
armstda01,353,Darrell Armstrong,Darrell,Armstrong,False,https://www.basketball-reference.com/players/a/armstda01.html
armsthi01,200756,Hilton Armstrong,Hilton,Armstrong,False,https://www.basketball-reference.com/players/a/armsthi01.html
armstpa01,76060,Paul Armstrong,Paul,Armstrong,False,https://www.basketball-reference.com/players/a/armstpa01.html
armstta01,1642379,Taran Armstrong,Taran,Armstrong,False,https://www.basketball-reference.com/players/a/armstta01.html
armstta02,76059,Tate Armstrong,Tate,Armstrong,False,https://www.basketball-reference.com/players/a/armstta02.html
arnelje01,76062,Jesse Arnelle,Jesse,Arnelle,False,https://www.basketball-reference.com/players/a/arnelje01.html
arnetja01,76063,Jay Arnette,Jay,Arnette,False,https://www.basketball-reference.com/players/a/arnetja01.html
arnzebo01,76064,Bob Arnzen,Bob,Arnzen,False,https://www.basketball-reference.com/players/a/arnzebo01.html
arroyca01,2306,Carlos Arroyo,Carlos,Arroyo,False,https://www.basketball-reference.com/players/a/arroyca01.html
arthuda01,201589,Darrell Arthur,Darrell,Arthur,False,https://www.basketball-reference.com/players/a/arthuda01.html
arthujo01,76065,John Arthurs,John,Arthurs,False,https://www.basketball-reference.com/players/a/arthujo01.html
artisja01,1628503,Jamel Artis,Jamel,Artis,False,https://www.basketball-reference.com/players/a/artisja01.html
asikom01,201600,Omer Asik,Omer,Asik,False,https://www.basketball-reference.com/players/a/asikom01.html
askewvi01,355,Vincent Askew,Vincent,Askew,False,https://www.basketball-reference.com/players/a/askewvi01.html
askinke01,173,Keith Askins,Keith,Askins,False,https://www.basketball-reference.com/players/a/askinke01.html
asmondo01,76068,Don Asmonga,Don,Asmonga,False,https://www.basketball-reference.com/players/a/asmondo01.html
athari01,76069,Richard Atha,Richard,Atha,False,https://www.basketball-reference.com/players/a/athari01.html
atkinch01,1088,Chucky Atkins,Chucky,Atkins,False,https://www.basketball-reference.com/players/a/atkinch01.html
attleal01,76070,Alvin Attles,Alvin,Attles,False,https://www.basketball-reference.com/players/a/attleal01.html
aubucch01,76071,Chet Aubuchon,Chet,Aubuchon,False,https://www.basketball-reference.com/players/a/aubucch01.html
augmost01,278,Stacey Augmon,Stacey,Augmon,False,https://www.basketball-reference.com/players/a/augmost01.html
augusdj01,201571,D.J. Augustin,D.J.,Augustin,False,https://www.basketball-reference.com/players/a/augusdj01.html
augusja01,200788,James Augustine,James,Augustine,False,https://www.basketball-reference.com/players/a/augusja01.html
austiik01,1134,Ike Austin,Ike,Austin,False,https://www.basketball-reference.com/players/a/austiik01.html
austijo01,76073,John Austin,John,Austin,False,https://www.basketball-reference.com/players/a/austijo01.html
austike01,76074,Ken Austin,Ken,Austin,False,https://www.basketball-reference.com/players/a/austike01.html
avdijde01,1630166,Deni Avdija,Deni,Avdija,True,https://www.basketball-reference.com/players/a/avdijde01.html
aventan01,138,Anthony Avent,Anthony,Avent,False,https://www.basketball-reference.com/players/a/aventan01.html
averiwi01,76076,William Averitt,William,Averitt,False,https://www.basketball-reference.com/players/a/averiwi01.html
averywi01,1895,William Avery,William,Avery,False,https://www.basketball-reference.com/players/a/averywi01.html
awtrede01,76078,Dennis Awtrey,Dennis,Awtrey,False,https://www.basketball-reference.com/players/a/awtrede01.html
ayayijo01,1630555,Joel Ayayi,Joel,Ayayi,False,https://www.basketball-reference.com/players/a/ayayijo01.html
ayongu01,202970,Gustavo Ayon,Gustavo,Ayon,False,https://www.basketball-reference.com/players/a/ayongu01.html
ayresje01,201965,Jeff Ayres,Jeff,Ayres,False,https://www.basketball-reference.com/players/a/ayresje01.html
aytonde01,1629028,Deandre Ayton,Deandre,Ayton,True,https://www.basketball-reference.com/players/a/aytonde01.html
azubuke01,101235,Kelenna Azubuike,Kelenna,Azubuike,False,https://www.basketball-reference.com/players/a/azubuke01.html
azubuud01,1628962,Udoka Azubuike,Udoka,Azubuike,False,https://www.basketball-reference.com/players/a/azubuud01.html
babbch01,203569,Chris Babb,Chris,Babb,False,https://www.basketball-reference.com/players/b/babbch01.html
babbilu01,202337,Luke Babbitt,Luke,Babbitt,False,https://www.basketball-reference.com/players/b/babbilu01.html
babicmi01,76079,Milos Babic,Milos,Babic,False,https://www.basketball-reference.com/players/b/babicmi01.html
bachjo01,76080,Johnny Bach,Johnny,Bach,False,https://www.basketball-reference.com/players/b/bachjo01.html
bacondw01,1628407,Dwayne Bacon,Dwayne,Bacon,False,https://www.basketball-reference.com/players/b/bacondw01.html
badjiib01,1630641,Ibou Badji,Ibou,Badji,False,https://www.basketball-reference.com/players/b/badjiib01.html
baechji01,76081,Jim Baechtold,Jim,Baechtold,False,https://www.basketball-reference.com/players/b/baechji01.html
bagarda01,2053,Dalibor Bagaric,Dalibor,Bagaric,False,https://www.basketball-reference.com/players/b/bagarda01.html
baglejo01,76082,John Bagley,John,Bagley,False,https://www.basketball-reference.com/players/b/baglejo01.html
baglema01,1630542,Marcus Bagley,Marcus,Bagley,False,https://www.basketball-reference.com/players/b/baglema01.html
baglema02,1628963,Marvin Bagley III,Marvin,Bagley III,True,https://www.basketball-reference.com/players/b/baglema02.html
baileac01,1642846,Ace Bailey,Ace,Bailey,True,https://www.basketball-reference.com/players/b/baileac01.html
baileam01,1641735,Amari Bailey,Amari,Bailey,False,https://www.basketball-reference.com/players/b/baileam01.html
baileca01,76084,Carl Bailey,Carl,Bailey,False,https://www.basketball-reference.com/players/b/baileca01.html
bailegu01,76083,Gus Bailey,Gus,Bailey,False,https://www.basketball-reference.com/players/b/bailegu01.html
baileja01,76085,James Bailey,James,Bailey,False,https://www.basketball-reference.com/players/b/baileja01.html
baileth01,1847,Thurl Bailey,Thurl,Bailey,False,https://www.basketball-reference.com/players/b/baileth01.html
baileto01,1753,Toby Bailey,Toby,Bailey,False,https://www.basketball-reference.com/players/b/baileto01.html
bairsca01,203946,Cameron Bairstow,Cameron,Bairstow,False,https://www.basketball-reference.com/players/b/bairsca01.html
bakerma01,1858,Mark Baker,Mark,Baker,False,https://www.basketball-reference.com/players/b/bakerma01.html
bakerma02,2486,Maurice Baker,Maurice,Baker,False,https://www.basketball-reference.com/players/b/bakerma02.html
bakerno01,76089,Norm Baker,Norm,Baker,False,https://www.basketball-reference.com/players/b/bakerno01.html
bakerro01,1627758,Ron Baker,Ron,Baker,False,https://www.basketball-reference.com/players/b/bakerro01.html
bakervi01,452,Vin Baker,Vin,Baker,False,https://www.basketball-reference.com/players/b/bakervi01.html
baldwwa01,1627735,Wade Baldwin IV,Wade,Baldwin IV,False,https://www.basketball-reference.com/players/b/baldwwa01.html
baldwpa01,1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,False,https://www.basketball-reference.com/players/b/baldwpa01.html
balkmre01,200764,Renaldo Balkman,Renaldo,Balkman,False,https://www.basketball-reference.com/players/b/balkmre01.html
ballce01,76090,Cedric Ball,Cedric,Ball,False,https://www.basketball-reference.com/players/b/ballce01.html
ballla01,1630163,LaMelo Ball,LaMelo,Ball,True,https://www.basketball-reference.com/players/b/ballla01.html
balllo01,1628366,Lonzo Ball,Lonzo,Ball,True,https://www.basketball-reference.com/players/b/balllo01.html
ballagr01,76091,Greg Ballard,Greg,Ballard,False,https://www.basketball-reference.com/players/b/ballagr01.html
baltihe01,76092,Herschel Baltimore,Herschel,Baltimore,False,https://www.basketball-reference.com/players/b/baltihe01.html
bambamo01,1628964,Mo Bamba,Mo,Bamba,False,https://www.basketball-reference.com/players/b/bambamo01.html
banchpa01,1631094,Paolo Banchero,Paolo,Banchero,True,https://www.basketball-reference.com/players/b/banchpa01.html
banede01,1630217,Desmond Bane,Desmond,Bane,True,https://www.basketball-reference.com/players/b/banede01.html
banksge01,76093,Gene Banks,Gene,Banks,False,https://www.basketball-reference.com/players/b/banksge01.html
banksma01,2556,Marcus Banks,Marcus,Banks,False,https://www.basketball-reference.com/players/b/banksma01.html
bannike01,76094,Ken Bannister,Ken,Bannister,False,https://www.basketball-reference.com/players/b/bannike01.html
bantomi01,76095,Mike Bantom,Mike,Bantom,False,https://www.basketball-reference.com/players/b/bantomi01.html
bantoda01,1630625,Dalano Banton,Dalano,Banton,False,https://www.basketball-reference.com/players/b/bantoda01.html
barbeca01,1627760,Cat Barber,Cat,Barber,False,https://www.basketball-reference.com/players/b/barbeca01.html
barbejo01,76096,John Barber,John,Barber,False,https://www.basketball-reference.com/players/b/barbejo01.html
barbole01,2571,Leandro Barbosa,Leandro,Barbosa,False,https://www.basketball-reference.com/players/b/barbole01.html
bardost01,76097,Stephen Bardo,Stephen,Bardo,False,https://www.basketball-reference.com/players/b/bardost01.html
bareajj01,200826,J.J. Barea,J.J.,Barea,False,https://www.basketball-reference.com/players/b/bareajj01.html
bargnan01,200745,Andrea Bargnani,Andrea,Bargnani,False,https://www.basketball-reference.com/players/b/bargnan01.html
barkecl01,76098,Cliff Barker,Cliff,Barker,False,https://www.basketball-reference.com/players/b/barkecl01.html
barketo01,76099,Tom Barker,Tom,Barker,False,https://www.basketball-reference.com/players/b/barketo01.html
barklch01,787,Charles Barkley,Charles,Barkley,False,https://www.basketball-reference.com/players/b/barklch01.html
barkler01,2057,Erick Barkley,Erick,Barkley,False,https://www.basketball-reference.com/players/b/barkler01.html
barksdo01,76102,Don Barksdale,Don,Barksdale,False,https://www.basketball-reference.com/players/b/barksdo01.html
barlodo01,1631230,Dominick Barlow,Dominick,Barlow,True,https://www.basketball-reference.com/players/b/barlodo01.html
barneha01,203084,Harrison Barnes,Harrison,Barnes,True,https://www.basketball-reference.com/players/b/barneha01.html
barneha02,76103,Harry Barnes,Harry,Barnes,False,https://www.basketball-reference.com/players/b/barneha02.html
barneji01,76105,Jim Barnes,Jim,Barnes,False,https://www.basketball-reference.com/players/b/barneji01.html
barnema01,76104,Marvin Barnes,Marvin,Barnes,False,https://www.basketball-reference.com/players/b/barnema01.html
barnema02,2440,Matt Barnes,Matt,Barnes,False,https://www.basketball-reference.com/players/b/barnema02.html
barnesc01,1630567,Scottie Barnes,Scottie,Barnes,True,https://www.basketball-reference.com/players/b/barnesc01.html
barnedi01,76107,Dick Barnett,Dick,Barnett,False,https://www.basketball-reference.com/players/b/barnedi01.html
barneji02,76106,Jim Barnett,Jim,Barnett,False,https://www.basketball-reference.com/players/b/barneji02.html
barnhjo01,76108,John Barnhill,John,Barnhill,False,https://www.basketball-reference.com/players/b/barnhjo01.html
barnhno01,76109,Norton Barnhill,Norton,Barnhill,False,https://www.basketball-reference.com/players/b/barnhno01.html
barnhbr01,1642964,Brooks Barnhizer,Brooks,Barnhizer,True,https://www.basketball-reference.com/players/b/barnhbr01.html
barnhle01,76110,Leo Barnhorst,Leo,Barnhorst,False,https://www.basketball-reference.com/players/b/barnhle01.html
barrjo01,76111,John Barr,John,Barr,False,https://www.basketball-reference.com/players/b/barrjo01.html
barrmi01,76112,Mike Barr,Mike,Barr,False,https://www.basketball-reference.com/players/b/barrmi01.html
barrth01,76113,Thomas Barr,Thomas,Barr,False,https://www.basketball-reference.com/players/b/barrth01.html
barrean01,2857,Andre Barrett,Andre,Barrett,False,https://www.basketball-reference.com/players/b/barrean01.html
barreer01,76114,Ernie Barrett,Ernie,Barrett,False,https://www.basketball-reference.com/players/b/barreer01.html
barrerj01,1629628,RJ Barrett,RJ,Barrett,True,https://www.basketball-reference.com/players/b/barrerj01.html
barroea01,2853,Earl Barron,Earl,Barron,False,https://www.basketball-reference.com/players/b/barroea01.html
barroda01,344,Dana Barros,Dana,Barros,False,https://www.basketball-reference.com/players/b/barroda01.html
barrybr01,699,Brent Barry,Brent,Barry,False,https://www.basketball-reference.com/players/b/barrybr01.html
barrydr01,1003,Drew Barry,Drew,Barry,False,https://www.basketball-reference.com/players/b/barrydr01.html
barryjo01,468,Jon Barry,Jon,Barry,False,https://www.basketball-reference.com/players/b/barryjo01.html
barryri01,600013,Rick Barry,Rick,Barry,False,https://www.basketball-reference.com/players/b/barryri01.html
barteed01,76117,Ed Bartels,Ed,Bartels,False,https://www.basketball-reference.com/players/b/barteed01.html
bartovi01,76118,Vic Bartolome,Vic,Bartolome,False,https://www.basketball-reference.com/players/b/bartovi01.html
bartowi01,203115,Will Barton,Will,Barton,False,https://www.basketball-reference.com/players/b/bartowi01.html
basdeed01,101188,Eddie Basden,Eddie,Basden,False,https://www.basketball-reference.com/players/b/basdeed01.html
baskeje01,76119,Jerry Baskerville,Jerry,Baskerville,False,https://www.basketball-reference.com/players/b/baskeje01.html
bassbr01,101138,Brandon Bass,Brandon,Bass,False,https://www.basketball-reference.com/players/b/bassbr01.html
basspa01,1628238,Paris Bass,Paris,Bass,False,https://www.basketball-reference.com/players/b/basspa01.html
basseti01,76120,Tim Bassett,Tim,Bassett,False,https://www.basketball-reference.com/players/b/basseti01.html
bassech01,1629646,Charles Bassey,Charles,Bassey,True,https://www.basketball-reference.com/players/b/bassech01.html
bastoma01,1766,Maceo Baston,Maceo,Baston,False,https://www.basketball-reference.com/players/b/bastoma01.html
